Segment,F1,F2,F3,F4,F5,F6
S342,10.046714,9.600367,6.9494557,8.232212,9.536639,8.091421
S343,11.066666,9.928216,7.1019974,9.260191,10.961027,10.202332
S344,7.8719826,10.151648,6.4823403,8.413027,11.084149,7.6957545
S345,8.238857,8.65148,7.149847,7.3004727,10.613733,8.304549
S346,5.8863297,7.074933,5.9925556,6.7054343,7.6400447,8.061001
S347,7.2645698,7.0726333,7.1601834,6.840499,7.9218683,7.500973
S348,6.3086767,7.147195,5.678474,5.852999,8.796594,7.0011716
S349,6.188629,5.3785396,7.891499,6.3056,6.4264693,7.002181
S350,6.6870365,4.827342,6.0455976,5.113417,6.497411,7.121796
S351,4.711791,5.432934,6.313304,5.8204584,6.472915,6.8458476
S352,8.060711,8.182792,6.886231,7.44325,7.8168564,8.052568
S353,7.742289,7.9420333,7.3126345,7.5645447,9.705567,7.014922
S354,7.7559137,8.777933,6.1119847,7.9103627,11.467325,6.8564878
S355,5.591334,8.758881,5.612541,7.0750966,11.2273655,6.1723595
S356,6.156938,7.5863237,5.6115294,6.385718,9.114892,5.992348
S357,7.237516,8.953353,5.658723,6.0126576,8.67642,6.6162252
S358,8.010549,7.9078507,5.9480677,6.562076,9.323741,6.982588
S359,7.9594116,7.075687,6.6999617,7.033548,8.536208,6.071722
S360,8.425779,5.434664,6.072486,6.450924,6.740564,6.059232
S361,7.586078,5.7754006,5.5616894,6.4328494,6.5847516,6.7834907
S362,6.2095084,6.232568,6.783795,7.117785,6.8603115,7.273256
S363,4.5174,5.568047,6.35805,5.8424253,7.412919,7.2385845
S364,3.6163852,5.063724,6.2464457,4.6202483,7.074181,6.5419817
S365,4.1477313,5.0718126,5.4802275,4.6416044,6.548883,5.9374337
S366,4.073144,5.1152086,5.2801585,4.544704,6.5020823,5.514486
S367,3.8996356,5.3777018,5.0332,4.3760147,6.7249675,5.2980814
S368,3.6994026,4.962024,4.9817715,4.3296123,6.3059254,4.8699903
S369,4.00837,4.89651,4.6691294,4.048436,6.2459683,4.734833
